"TOA5","N2","CR2xx","No_SN","CR200X.Std.02","15min_100times_only.CR2","24549","Station"
"TIMESTAMP","RECORD","BattV_Min"
"TS","RN","Volts"
"","","Min"
"2014-02-19 23:00:00",292,12.88203
"2014-02-20 00:00:00",293,12.88203
"2014-02-20 01:00:00",294,12.86776
"2014-02-20 02:00:00",295,12.86188
"2014-02-20 03:00:00",296,12.84425
"2014-02-20 04:00:00",297,12.84174
"2014-02-20 05:00:00",298,12.8367
"2014-02-20 06:00:00",299,12.81991
"2014-02-20 07:00:00",300,12.80564
"2014-02-20 08:00:00",301,12.79305
"2014-02-20 09:00:00",302,12.81068
"2014-02-20 10:00:00",303,12.88539
"2014-02-20 11:00:00",304,12.92988
"2014-02-20 12:00:00",305,12.87783
"2014-02-20 13:00:00",306,12.87867
"2014-02-20 14:00:00",307,12.98864
"2014-02-20 15:00:00",308,13.00627
"2014-02-20 16:00:00",309,12.96597
"2014-02-20 17:00:00",310,12.92484
"2014-02-20 18:00:00",311,12.90301
"2014-02-20 19:00:00",312,12.86524
"2014-02-20 20:00:00",313,12.84258
"2014-02-20 21:00:00",314,12.83586
"2014-02-20 22:00:00",315,12.82579
"2014-02-20 23:00:00",316,12.80648
"2014-02-21 00:00:00",317,12.80816
"2014-02-21 01:00:00",318,12.78969
"2014-02-21 02:00:00",319,12.77878
"2014-02-21 03:00:00",320,12.78717
"2014-02-21 04:00:00",321,12.77374
"2014-02-21 05:00:00",322,12.7771
"2014-02-21 06:00:00",323,12.7771
"2014-02-21 07:00:00",324,12.77206
"2014-02-21 08:00:00",325,12.77206
"2014-02-21 09:00:00",326,12.76787
"2014-02-21 10:00:00",327,12.81739
"2014-02-21 11:00:00",328,12.86104
"2014-02-21 12:00:00",329,12.84677
"2014-02-21 13:00:00",330,12.84006
"2014-02-21 14:00:00",331,12.85433
"2014-02-21 15:00:00",332,12.95926
"2014-02-21 16:00:00",333,12.90889
"2014-02-21 17:00:00",334,12.8644
"2014-02-21 18:00:00",335,12.82914
"2014-02-21 19:00:00",336,12.81991
"2014-02-21 20:00:00",337,12.79809
"2014-02-21 21:00:00",338,12.78298
"2014-02-21 22:00:00",339,12.76451
"2014-02-21 23:00:00",340,12.76199
"2014-02-22 00:00:00",341,12.76787
"2014-02-22 01:00:00",342,12.76367
"2014-02-22 02:00:00",343,12.76619
"2014-02-22 03:00:00",344,12.74604
"2014-02-22 04:00:00",345,12.74604
"2014-02-22 05:00:00",346,12.75779
"2014-02-22 06:00:00",347,12.74184
"2014-02-22 07:00:00",348,12.74184
"2014-02-22 08:00:00",349,12.75527
"2014-02-22 09:00:00",350,12.79809
"2014-02-22 10:00:00",351,12.85349
"2014-02-22 11:00:00",352,12.90385
"2014-02-22 12:00:00",353,13.04236
"2014-02-22 13:00:00",354,13.20102
"2014-02-22 14:00:00",355,13.1666
"2014-02-22 15:00:00",356,13.06419
"2014-02-22 16:00:00",357,13.08769
"2014-02-22 17:00:00",358,13.04404
"2014-02-22 18:00:00",359,12.95254
"2014-02-22 19:00:00",360,12.91812
"2014-02-22 20:00:00",361,12.89798
"2014-02-22 21:00:00",362,12.88623
"2014-02-22 22:00:00",363,12.86356
"2014-02-22 23:00:00",364,12.86356
"2014-02-23 00:00:00",365,12.83922
"2014-02-23 01:00:00",366,12.83082
"2014-02-23 02:00:00",367,12.8132
"2014-02-23 03:00:00",368,12.81068
"2014-02-23 04:00:00",369,12.8048
"2014-02-23 05:00:00",370,12.79725
"2014-02-23 06:00:00",371,12.77542
"2014-02-23 07:00:00",372,12.77374
"2014-02-23 08:00:00",373,12.77542
"2014-02-23 09:00:00",374,12.81152
"2014-02-23 10:00:00",375,12.86692
"2014-02-23 11:00:00",376,12.87447
"2014-02-23 12:00:00",377,12.95758
"2014-02-23 13:00:00",378,12.97353
"2014-02-23 14:00:00",379,12.94079
"2014-02-23 15:00:00",380,12.90889
"2014-02-23 16:00:00",381,13.08601
"2014-02-23 17:00:00",382,13.05831
"2014-02-23 18:00:00",383,12.92904
"2014-02-23 19:00:00",384,12.88623
"2014-02-23 20:00:00",385,12.8602
"2014-02-23 21:00:00",386,12.84929
"2014-02-23 22:00:00",387,12.83502
"2014-02-23 23:00:00",388,12.81991
"2014-02-24 00:00:00",389,12.80564
"2014-02-24 01:00:00",390,12.8006
"2014-02-24 02:00:00",391,12.7771
"2014-02-24 03:00:00",392,12.78633
"2014-02-24 04:00:00",393,12.77458
"2014-02-24 05:00:00",394,12.76199
"2014-02-24 06:00:00",395,12.76619
"2014-02-24 07:00:00",396,12.74604
"2014-02-24 08:00:00",397,12.74772
"2014-02-24 09:00:00",398,12.809
"2014-02-24 10:00:00",399,12.94666
"2014-02-24 11:00:00",400,13.0986
"2014-02-24 12:00:00",401,13.23459
"2014-02-24 13:00:00",402,13.28412
"2014-02-24 14:00:00",403,13.1624
"2014-02-24 15:00:00",404,13.17415
"2014-02-24 16:00:00",405,13.12379
"2014-02-24 17:00:00",406,13.00878
"2014-02-24 18:00:00",407,12.96094
"2014-02-24 19:00:00",408,12.91728
"2014-02-24 20:00:00",409,12.90553
"2014-02-24 21:00:00",410,12.90553
"2014-02-24 22:00:00",411,12.90553
"2014-02-24 23:00:00",412,12.88874
"2014-02-25 00:00:00",413,12.87028
"2014-02-25 01:00:00",414,12.87531
"2014-02-25 02:00:00",415,12.87112
"2014-02-25 03:00:00",416,12.83502
"2014-02-25 04:00:00",417,12.85097
"2014-02-25 05:00:00",418,12.8325
"2014-02-25 06:00:00",419,12.82663
"2014-02-25 07:00:00",420,12.82663
"2014-02-25 08:00:00",421,12.8132
"2014-02-25 09:00:00",422,12.81152
"2014-02-25 10:00:00",423,12.85433
"2014-02-25 11:00:00",424,12.92316
"2014-02-25 12:00:00",425,12.93911
"2014-02-25 13:00:00",426,12.94583
"2014-02-25 14:00:00",427,12.98948
"2014-02-25 15:00:00",428,13.11203
"2014-02-25 16:00:00",429,12.98612
"2014-02-25 17:00:00",430,12.93156
"2014-02-25 18:00:00",431,12.86272
"2014-02-25 19:00:00",432,12.85936
"2014-02-25 20:00:00",433,12.85181
"2014-02-25 21:00:00",434,12.82159
"2014-02-25 22:00:00",435,12.82327
"2014-02-25 23:00:00",436,12.81571
"2014-02-26 00:00:00",437,12.79557
"2014-02-26 01:00:00",438,12.77878
"2014-02-26 02:00:00",439,12.76703
"2014-02-26 03:00:00",440,12.76787
"2014-02-26 04:00:00",441,12.77122
"2014-02-26 05:00:00",442,12.7494
"2014-02-26 06:00:00",443,12.76199
"2014-02-26 07:00:00",444,12.75443
"2014-02-26 08:00:00",445,12.7452
"2014-02-26 09:00:00",446,12.7452
"2014-02-26 10:00:00",447,12.74184
