"TOA5","N2","CR2xx","No_SN","CR200X.Std.02","15min_100times_only.CR2","24549","Data"
"TIMESTAMP","RECORD","Turb_BS_Median","Turb_BS_Mean","Turb_BS_STD","Turb_BS_Min","Turb_BS_Max","Turb_SS_Median","Turb_SS_Mean","Turb_SS_STD","Turb_SS_Min","Turb_SS_Max"
"TS","RN","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2014-05-16 03:45:00",9350,1.874125,1.886535,0.063405,1.756843,2.15883,2.839344,2.969172,0.4861966,2.43557,5.936055
"2014-05-16 04:00:00",9351,1.827841,1.855775,0.1284449,1.674936,2.661087,2.668752,2.714771,0.2301907,2.298614,3.364401
"2014-05-16 04:15:00",9352,1.848539,1.853326,0.0530073,1.762879,2.062471,2.751668,2.797141,0.1968478,2.487134,3.401152
"2014-05-16 04:30:00",9353,1.820942,1.840378,0.0911439,1.686431,2.1013,2.836812,2.913483,0.3682382,2.45803,4.721261
"2014-05-16 04:45:00",9354,1.793922,1.803024,0.0635779,1.681546,1.971883,2.769076,2.826791,0.263494,2.405203,3.729801
"2014-05-16 05:00:00",9355,1.732413,1.762526,0.1274951,1.591895,2.633154,2.639955,2.749647,0.4502864,2.284699,5.666952
"2014-05-16 05:15:00",9356,1.656545,1.662807,0.0546233,1.537595,1.853426,2.528262,2.584694,0.2535098,2.235365,3.679399
"2014-05-16 05:30:00",9357,1.59879,1.630691,0.1072239,1.4586,2.085192,2.475746,2.660523,0.5494191,2.130387,5.295301
"2014-05-16 05:45:00",9358,1.556844,1.594702,0.1473623,1.46377,2.687007,2.389387,2.557698,0.6186078,2.080434,6.471114
"2014-05-16 06:00:00",9359,1.535872,1.605359,0.2582625,1.388521,3.078563,2.347953,2.5537,0.7832381,2.045027,7.533706
"2014-05-16 06:15:00",9360,1.48876,1.495489,0.0443792,1.416091,1.626087,2.274262,2.440602,0.8751476,1.905631,9.544385
"2014-05-16 06:30:00",9361,1.485026,1.495876,0.0576092,1.405465,1.729539,2.242955,2.295994,0.1690499,1.985282,2.875115
"2014-05-16 06:45:00",9362,1.45343,1.477016,0.093033,1.378469,2.052692,2.269202,2.425392,0.5689885,1.987178,6.235198
"2014-05-16 07:00:00",9363,1.462334,1.474948,0.0650197,1.378756,1.745634,2.248015,2.274521,0.2391097,1.950512,3.565614
"2014-05-16 07:15:00",9364,1.440792,1.481919,0.1562018,1.341711,2.313047,2.225879,2.457081,0.7472239,2.012783,7.430362
"2014-05-16 07:30:00",9365,1.448834,1.482416,0.1200349,1.29462,2.158542,2.251809,2.394614,0.4580401,1.921117,4.433651
"2014-05-16 07:45:00",9366,1.52122,1.88285,1.060896,1.314145,8.758184,2.282485,2.389897,0.4114427,1.860436,4.123653
"2014-05-16 08:00:00",9367,1.428442,1.495829,0.2109688,1.330512,2.580171,2.206905,2.4238,0.6541199,1.959994,6.466975
"2014-05-16 08:15:00",9368,1.443377,1.458424,0.066679,1.28457,1.712296,2.214495,2.285929,0.2397985,1.986862,3.276965
"2014-05-16 08:30:00",9369,1.445675,1.462236,0.0709867,1.333384,1.694478,2.174653,2.241893,0.2505073,1.935973,3.364084
"2014-05-16 08:45:00",9370,1.403455,1.423047,0.0660453,1.328789,1.757993,2.158527,2.26125,0.2916354,1.900574,3.379291
"2014-05-16 09:00:00",9371,1.419538,1.42559,0.0558915,1.279976,1.637867,2.180028,2.216299,0.1469823,1.95873,2.706727
"2014-05-16 09:15:00",9372,1.442515,1.450382,0.0547519,1.351475,1.634132,2.21734,2.262817,0.2482307,1.901522,3.284884
"2014-05-16 09:30:00",9373,1.412932,1.574817,0.6219799,1.301224,5.454855,2.189514,2.35786,0.5323486,1.861701,5.062697
"2014-05-16 09:45:00",9374,1.436483,1.492138,0.1699338,1.35808,2.442848,2.155998,2.345344,0.6104524,1.892989,6.344071
"2014-05-16 10:00:00",9375,1.512602,1.761397,0.5074773,1.352623,3.752101,2.168645,2.21338,0.2015748,1.802606,2.887777
"2014-05-16 10:15:00",9376,1.430165,1.436293,0.0413908,1.305531,1.563451,2.160424,2.211428,0.2442285,1.895517,3.280449
"2014-05-16 10:30:00",9377,1.457164,1.500632,0.1240203,1.380192,2.099574,2.231571,2.361528,0.4531143,1.87055,4.75111
"2014-05-16 10:45:00",9378,1.457164,1.469048,0.0650509,1.372438,1.843364,2.156314,2.209901,0.1992804,1.927439,3.384994
"2014-05-16 11:00:00",9379,1.456589,1.463087,0.049255,1.377895,1.676373,2.112998,2.153048,0.2068351,1.874974,3.283934
"2014-05-16 11:15:00",9380,1.479856,1.505291,0.1219634,1.406614,2.396506,2.237895,2.29099,0.2678222,1.971057,3.332403
"2014-05-16 11:30:00",9381,1.496516,1.536081,0.1448029,1.307828,2.53871,2.230306,2.360646,0.6386762,1.947351,7.331819
"2014-05-16 11:45:00",9382,1.484164,1.49637,0.0915412,1.382777,1.964119,2.146512,2.205351,0.2405731,1.873078,3.426817
"2014-05-16 12:00:00",9383,1.532137,1.546411,0.0658818,1.43993,1.86665,2.221768,2.306556,0.336377,1.9129,4.000904
"2014-05-16 12:15:00",9384,1.54133,1.557005,0.0756743,1.396562,1.918113,2.241057,2.294621,0.2281035,2.025427,3.769112
"2014-05-16 12:30:00",9385,1.595055,1.620826,0.1140147,1.445675,2.216368,2.289759,2.43367,0.5361846,2.095293,6.079562
"2014-05-16 12:45:00",9386,1.757993,1.760903,0.0607911,1.642752,1.947441,2.493462,2.570625,0.2651808,2.198368,3.364084
"2014-05-16 13:00:00",9387,1.863775,1.909872,0.1324919,1.744197,2.427592,2.698499,2.863194,0.484387,2.406468,5.002972
"2014-05-16 13:15:00",9388,1.80197,1.849539,0.2187748,1.715169,3.588747,2.582999,2.592598,0.1742698,2.255604,3.024867
"2014-05-16 13:30:00",9389,1.762017,1.774675,0.0526366,1.683557,1.969582,2.466571,2.495087,0.162541,2.158527,3.093265
"2014-05-16 13:45:00",9390,1.757993,1.797689,0.1404355,1.6485,2.395931,2.520986,2.697763,0.6402664,2.201846,6.404565
"2014-05-16 14:00:00",9391,1.718905,1.730337,0.0617826,1.644189,2.029397,2.42608,2.53345,0.442283,2.11363,5.723562
"2014-05-16 14:15:00",9392,1.742473,1.764133,0.0763952,1.641028,2.111367,2.459295,2.471254,0.1566005,2.223033,2.988771
"2014-05-16 14:30:00",9393,1.736437,1.780873,0.1567653,1.581839,2.715519,2.417223,2.494767,0.3156004,2.005196,4.493638
"2014-05-16 14:45:00",9394,1.710571,1.720615,0.0533001,1.632983,1.984823,2.431774,2.457601,0.1667549,2.203427,3.185108
"2014-05-16 15:00:00",9395,1.66258,1.675756,0.0565305,1.578966,1.858313,2.34732,2.372043,0.201639,1.970109,3.311811
"2014-05-16 15:15:00",9396,1.623501,1.646033,0.0655995,1.556844,1.849401,2.286596,2.326139,0.1861985,2.034278,2.918802
"2014-05-16 15:30:00",9397,1.685282,1.694963,0.0721461,1.544203,2.03141,2.393499,2.437853,0.2293741,2.073795,3.219632
"2014-05-16 15:45:00",9398,1.63327,2.525385,3.551917,1.486462,27.02609,2.267305,2.414484,0.4973271,2.06273,5.209495
"2014-05-16 16:00:00",9399,1.603387,1.618186,0.0644041,1.521795,1.928464,2.302093,2.335634,0.1961944,1.913216,2.971357
"2014-05-16 16:15:00",9400,1.616317,1.824957,0.9240946,1.53185,9.030173,2.316325,2.432844,0.3585872,1.950196,3.862326
"2014-05-16 16:30:00",9401,1.624937,1.825636,0.5641531,1.460323,5.166385,2.26098,2.325798,0.2502611,2.007409,3.689225
"2014-05-16 16:45:00",9402,1.599078,1.665178,0.1797934,1.502548,2.756707,2.300511,2.532505,0.9382718,2.028272,9.828318
"2014-05-16 17:00:00",9403,1.591895,1.624266,0.1501909,1.496803,2.718399,2.24422,2.278118,0.1663633,2.042814,3.000803
"2014-05-16 17:15:00",9404,1.552247,1.566643,0.0706143,1.464919,1.884762,2.25592,2.341709,0.3346894,2.018473,4.664744
"2014-05-16 17:30:00",9405,1.670051,1.683012,0.0898276,1.487036,2.051829,2.37294,2.451146,0.327311,2.159159,4.666649
"2014-05-16 17:45:00",9406,1.884762,1.918657,0.231665,1.622351,2.786953,2.641854,3.23418,1.73244,2.149042,13.20929
"2014-05-16 18:00:00",9407,1.655396,1.713452,0.3197512,1.541043,4.287879,2.413427,2.505606,0.3662669,2.109836,4.313695
"2014-05-16 18:15:00",9408,1.693903,1.712325,0.0755935,1.606548,2.154515,2.546296,2.564904,0.2656414,1.961259,3.757382
"2014-05-16 18:30:00",9409,1.671488,1.68651,0.0592706,1.569772,1.836178,2.416907,2.53067,0.4577701,2.07253,5.144671
"2014-05-16 18:45:00",9410,1.740461,1.798289,0.2396307,1.601951,3.42545,2.52763,2.583865,0.3983665,2.148725,4.83844
"2014-05-16 19:00:00",9411,1.81778,1.827246,0.0856639,1.651948,2.189036,2.531743,2.726058,0.59706,2.16738,5.6625
"2014-05-16 19:15:00",9412,1.84164,1.867671,0.0865689,1.76834,2.25636,2.609894,2.652013,0.3001127,2.223665,4.088761
"2014-05-16 19:30:00",9413,1.927027,1.94407,0.1206017,1.731838,2.699678,2.751352,3.034726,1.486742,2.407733,15.14316
"2014-05-16 19:45:00",9414,1.895687,1.988844,0.3292124,1.691029,3.748349,2.767493,3.399094,2.761693,2.210384,25.3299
"2014-05-16 20:00:00",9415,1.783574,1.827959,0.1556773,1.626374,2.562895,2.571924,2.663201,0.3514353,2.171807,4.928959
"2014-05-16 20:15:00",9416,1.759143,1.767868,0.0662726,1.64735,2.015018,2.560218,2.629912,0.2322709,2.286912,3.455017
"2014-05-16 20:30:00",9417,1.734713,1.761041,0.1317262,1.621777,2.505603,2.587745,2.755879,0.7030594,2.155998,7.039789
"2014-05-16 20:45:00",9418,1.742473,1.778485,0.1328351,1.597354,2.453498,2.576354,2.745801,0.6917441,2.26604,7.888206
