"Date Time, GMT-11:00",Timu1daily
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-08,0.0
2014-03-09,0.0
2014-03-10,19.558000000000003
2014-03-11,0.762
2014-03-12,0.762
2014-03-13,0.0
2014-03-14,0.0
2014-03-15,0.0
2014-03-16,1.27
2014-03-17,0.0
2014-03-18,0.254
2014-03-19,2.54
2014-03-20,0.0
2014-03-21,0.0
2014-03-22,4.8260000000000005
2014-03-23,5.841999999999997
2014-03-24,3.048
2014-03-25,1.524
2014-03-26,124.46000000000018
2014-03-27,149.60599999999982
2014-03-28,127.50800000000028
2014-03-29,2.794
2014-03-30,5.587999999999999
2014-03-31,1.016
2014-04-01,0.508
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,0.254
2014-04-05,0.0
2014-04-06,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.254
2014-04-12,0.0
2014-04-13,0.0
2014-04-14,0.0
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-18,0.0
2014-04-19,0.0
2014-04-20,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,1.778
2014-04-24,0.0
2014-04-25,0.0
2014-04-26,0.0
2014-04-27,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-03,0.0
2014-05-04,4.064
2014-05-05,14.477999999999987
2014-05-06,1.524
2014-05-07,6.858
2014-05-08,0.0
2014-05-09,0.0
2014-05-10,0.0
2014-05-11,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,16.764000000000006
2014-05-15,8.128
2014-05-16,0.0
2014-05-17,0.0
2014-05-18,13.97
2014-05-19,0.508
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-24,0.0
2014-05-25,0.508
2014-05-26,0.254
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,0.0
2014-05-31,0.0
2014-06-01,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-07,0.0
2014-06-08,0.0
2014-06-09,0.0
2014-06-10,1.524
2014-06-11,12.446
2014-06-12,63.49999999999995
2014-06-13,28.956000000000028
2014-06-14,10.921999999999997
2014-06-15,2.032
2014-06-16,2.54
2014-06-17,346.2020000000003
2014-06-18,0.0
2014-06-19,3.556
2014-06-20,6.8580000000000005
2014-06-21,1.016
2014-06-22,0.0
2014-06-23,1.27
2014-06-24,0.254
2014-06-25,2.286
2014-06-26,0.0
2014-06-27,11.937999999999995
2014-06-28,3.048
2014-06-29,0.0
2014-06-30,0.0
2014-07-01,4.318
2014-07-02,0.508
2014-07-03,2.794
2014-07-04,0.254
2014-07-05,2.794
2014-07-06,8.889999999999997
2014-07-07,1.016
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-12,0.0
2014-07-13,0.0
2014-07-14,0.508
2014-07-15,4.571999999999999
2014-07-16,7.619999999999996
2014-07-17,62.48399999999986
2014-07-18,67.31
2014-07-19,32.766
2014-07-20,468.12200000000024
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,2.794
2014-07-24,21.33600000000001
2014-07-25,17.27199999999999
2014-07-26,0.0
2014-07-27,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,2.54
2014-07-31,57.658000000000015
2014-08-01,16.001999999999995
2014-08-02,0.0
2014-08-03,0.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-09,0.0
2014-08-10,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-15,0.0
2014-08-16,0.0
2014-08-17,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,0.254
2014-08-23,0.0
2014-08-24,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,0.0
2014-08-30,0.0
2014-08-31,0.0
2014-09-01,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-06,0.0
2014-09-07,0.508
2014-09-08,0.508
2014-09-09,6.095999999999998
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,0.254
2014-09-13,2.286
2014-09-14,2.794
2014-09-15,5.841999999999997
2014-09-16,0.0
2014-09-17,1.778
2014-09-18,4.571999999999999
2014-09-19,0.762
2014-09-20,0.254
2014-09-21,0.254
2014-09-22,5.079999999999998
2014-09-23,7.111999999999995
2014-09-24,1.27
2014-09-25,0.254
2014-09-26,0.254
2014-09-27,0.0
2014-09-28,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.762
2014-10-04,0.0
2014-10-05,0.762
2014-10-06,0.0
2014-10-07,0.0
2014-10-08,1.016
2014-10-09,129.28600000000014
2014-10-10,316.48400000000026
2014-10-11,846.8359999999991
2014-10-12,32.766000000000005
2014-10-13,7.62
2014-10-14,0.0
2014-10-15,2.54
2014-10-16,54.355999999999995
2014-10-17,0.254
2014-10-18,0.254
2014-10-19,0.0
2014-10-20,0.254
2014-10-21,0.0
2014-10-22,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-25,0.0
2014-10-26,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-01,0.0
2014-11-02,0.0
2014-11-03,0.254
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-08,0.0
2014-11-09,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-26,13.969999999999992
2014-11-27,0.0
2014-11-28,7.619999999999997
2014-11-29,1.016
2014-11-30,1.524
2014-12-01,18.034000000000002
2014-12-02,0.762
2014-12-03,0.254
2014-12-04,0.508
2014-12-05,4.571999999999999
2014-12-06,0.0
2014-12-07,0.254
2014-12-08,0.0
2014-12-09,7.873999999999997
2014-12-10,8.127999999999998
2014-12-11,9.651999999999996
2014-12-12,6.603999999999999
2014-12-13,0.508
2014-12-14,0.0
2014-12-15,2.032
2014-12-16,12.699999999999989
2014-12-17,1.016
2014-12-18,26.670000000000044
2014-12-19,113.02999999999997
2014-12-20,6.095999999999998
2014-12-21,100.83800000000046
2014-12-22,66.29399999999997
2014-12-23,0.0
2014-12-24,0.0
2014-12-25,0.508
2014-12-26,42.92599999999994
2014-12-27,3.81
2014-12-28,11.175999999999991
2014-12-29,5.079999999999998
